sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	copy_ratio	modal_cn	expected_cn	subclonal	cancer_cell_frac	ccf_ci95_low	ccf_ci95_high	hz	logR	norm_modal_cn	driverSCNA	arm	gps_start	gps_end
TB6.soft.tissue.met.from.L3.vertebra.d1	17	25337761	81122952	1310	55785191	0.00345	0.02079	0.52526	2	2	0	1	1	1	0	0.0711036285755975	0	NA	q11.1-q25.3	2525509625	2581294816
TB6.soft.tissue.met.from.L3.vertebra.d1	18	85256	15335642	196	15250386	0.00893	0.00568	0.51359	2	2	0	1	1	1	0	0.0386890174426746	0	NA	p11.32-p11.21	2581452330	2596702716
TB6.soft.tissue.met.from.L3.vertebra.d1	18	18736044	77941934	777	59205890	0.00448	0.02207	0.48377	2	2	0	0.22	0.06081	0.36764	0	-0.047606788556679	0	NA	q11.1-q23	2600103118	2659309008
TB6.soft.tissue.met.from.L3.vertebra.d1	19	132118	24556146	627	24424028	0.00499	0.0091	0.51012	2	2	0	1	1	1	0	0.0289085699235192	0	NA	p13.3-p11	2659576440	2684000468
TB6.soft.tissue.met.from.L3.vertebra.d1	19	27960972	38849613	220	10888641	0.00843	0.00406	0.43721	1	1.04366	1	0.52	0.33665	0.70223	0	-0.193601695740722	-1	NA	q11-q13.2	2687405294	2698293935
TB6.soft.tissue.met.from.L3.vertebra.d1	19	38924449	41072227	611	2147778	0.00506	8e-04	0.40836	1	1	1	0.72	0.55038	0.87157	0	-0.292086537750647	-1	NA	q13.2	2698368771	2700516549
TB6.soft.tissue.met.from.L3.vertebra.d1	19	41073608	51165580	170	10091972	0.00959	0.00376	0.52098	2	2	0	1	1	1	0	0.0592998947859996	0	NA	q13.2-q13.33	2700517930	2710609902
TB6.soft.tissue.met.from.L3.vertebra.d1	19	51165633	51214746	105	49113	0.0122	2e-05	0.33618	1	1	0	0.2	0.03254	0.39955	0	-0.572694196485465	-1	NA	q13.33	2710609955	2710659068
TB6.soft.tissue.met.from.L3.vertebra.d1	19	51215191	53784064	56	2568873	0.0167	0.00096	0.51424	2	2	0	1	1	1	0	0.0405137392382821	0	NA	q13.33-q13.42	2710659513	2713228386
TB6.soft.tissue.met.from.L3.vertebra.d1	19	54077020	55151314	88	1074294	0.01333	4e-04	0.31666	1	1	1	0.32	0.10952	0.53476	0	-0.658993455011825	-1	NA	q13.42	2713521342	2714595636
TB6.soft.tissue.met.from.L3.vertebra.d1	19	55226166	59043631	49	3817465	0.01786	0.00142	0.481	2	2	0	1	1	1	0	-0.0558912008920451	0	NA	q13.42-q13.43	2714670488	2718487953
TB6.soft.tissue.met.from.L3.vertebra.d1	20	135524	25943947	339	25808423	0.00679	0.00962	0.49421	2	2	0	1	1	1	0	-0.0168038919817978	0	NA	p13-p11.1	2718708829	2744517252
TB6.soft.tissue.met.from.L3.vertebra.d1	20	29478404	62935280	523	33456876	0.00547	0.01247	0.48798	2	2	0	1	1	1	0	-0.0351060751567876	0	NA	q11.21-q13.33	2748051709	2781508585
TB6.soft.tissue.met.from.L3.vertebra.d1	21	14413541	48044695	441	33631154	0.00595	0.01253	0.4999	2	2	0	1	1	1	0	-0.000288567865926343	0	NA	q11.2-q22.3	2796012366	2829643520
TB6.soft.tissue.met.from.L3.vertebra.d1	22	16131356	51175001	512	35043645	0.00552	0.01306	0.48995	2	2	0	1	1	1	0	-0.0292935669506172	0	NA	q11.1-q13.33	2845860076	2880903721
